Post Date,Description,Debit,Credit,Balance,Card,Transaction Type,Purchase Type,Monthly
8/5/2022,"Withdrawal ACH City of Austin T/TYPE: PAYMENT ID: 5746000085 CO: City of Austin T NAME: GONZALEZ VARGAS, MICHE",309.56,,-1213.53,0718,B,Utilities,Y
8/5/2022,Withdrawal Bill Payment #221629017023/BP KIM PAPER 512-973-0808 TX Card 0718 Merchant Category Code: 7349,1731.46,,-777.92,0718,B,Supplies,N
8/5/2022,Recurring Withdrawal DEBIT CARD/APPLE.COM/BILL 866-712-7753 CA Date 08/05/22 24692162217100337290215 Card 0718Merchant Category Code: 5818,2.99,,-1907.86,0718,P,Software,Y
8/5/2022,Withdrawal ACH *LINCOLN NATLIFE/TYPE: PREMPAYMNT ID: 3504728231 DATA: 0018400TER CO: *LINCOLN NATLIFE,105.2,,-903.97,0001,B,Life Insurance,Y
8/5/2022,Withdrawal ACH FARMERS INS EXCH/TYPE: INSPAYMENT ID: 2432215866 DATA: BILL PAYMENT CO: FARMERS INS EXCH,1005.33,,-2218.86,0001,B,Auto Insurance,Y
8/5/2022,Withdrawal POS #221700773939/POS 7-ELEVEN 11643 Research Blv US TX Card 2675Merchant Category Code: 5542,64.89,,-1904.87,2675,B,Gas,N
8/5/2022,Deposit Bulk/Checks 378.88 Check Count 1 Deposit Number 0000025,,378.88,-1839.98,NA,B,Deposit,N
8/5/2022,Withdrawal DEBIT CARD/THE UPS STORE 7340 201-3601218 TX Date 08/04/22 24000972216599200207299 Card 4969Merchant Category Code: 7399,20.85,,-798.77,4969,P,Professional Services,N
8/6/2022,Withdrawal DEBIT CARD/PRO SERVE ENTERPRISE AUSTIN TX Date 08/04/22 24251382217030054079060 Card 2675Merchant Category Code: 2842,38.94,,-1946.8,2675,B,Supplies,N
8/6/2022,Withdrawal DEBIT CARD/RANDALLS #3145 LEANDER TX Date 08/05/22 24231682218837002034089 Card 4969Merchant Category Code: 5411,89.68,,-2105.23,4969,B,Groceries,N
8/6/2022,Withdrawal POS #221800109409/POS 7-ELEVEN 1870 S. Bagdad Roa US TX Card 4969Merchant Category Code: 5542,68.75,,-2015.55,4969,B,Gas,N
8/8/2022,Withdrawal ACH CRATE & BARREL/TYPE: PAYMENT ID: 9130142001 CO: CRATE & BARREL NAME: 5243041004094603,350,,-2003.74,0001,B,Credit Card,Y
8/8/2022,Withdrawal ACH INTUIT 86785355/TYPE: TRAN FEE ID: 9215986202 CO: INTUIT 86785355,16.15,,-1653.74,0001,B,Software,Y
8/8/2022,Deposit ACH INTUIT 15727085/TYPE: DEPOSIT ID: 9215986202 CO: INTUIT 15727085,,467.64,-1637.59,NA,B,Deposit,N
8/9/2022,Check 2611 Tracer 825700000347453,120,,-1203.61,NA,B,Labor,N
8/9/2022,Deposit Bulk/Checks 920.13 Check Count 1 Deposit Number 0000021,,920.13,-1083.61,NA,B,Deposit,N
8/10/2022,Withdrawal DEBIT CARD/Jack Brown Cleaners 36 Leander TX Date 08/09/22 24193042222002739041421 Card 4969Merchant Category Code: 7216,17.86,,-1221.47,4969,P,Professional Services,N
8/10/2022,Recurring Withdrawal Bill Payment - #222225700775/BP ADOBE ACROPRO SUBS 408-536-6000 CA Card 0718 Merchant Category Code: 5734,16.23,,-1237.7,0718,B,Software,Y
8/10/2022,Recurring Withdrawal Bill Payment - #222330012928/BP NNT MSFT *<E0500JV3262453 One Way MSBILL.INFO WA Card 0001Merchant Category Code: 5045,21.88,,-1273.12,0001,P,Software,Y
8/10/2022,Recurring Withdrawal Bill Payment - #222393512552/BP NNT MSFT *<E0500JV4382029 One Way MSBILL.INFO WA Card 0001Merchant Category Code: 5045,13.54,,-1251.24,0001,P,Software,Y
8/11/2022,Check 2606 Tracer 825900000263913,500,,-986.14,NA,B,Labor,N
8/11/2022,Deposit Bulk/Checks 786.98 Check Count 1 Deposit Number 0000039,,786.98,-486.14,NA,B,Deposit,N
8/12/2022,Check 2650 Tracer 826000000552546,1010,,14151.94,NA,B,Labor,N
8/12/2022,Deposit ACH Texas Windstrom/TYPE: PAYABLES ID: 2746189303 DATA: DYNAMICS EFT DEPOSIT CO: Texas Windstrom,,9266.94,15161.94,NA,B,Deposit,N
8/12/2022,Withdrawal POS #222415737359/POS H-E-B GAS/CARWASH #265 CEDAR PARK TX Card 4969 Merchant Category Code: 5542,60.63,,5895,4969,B,Gas,N
8/12/2022,"Deposit Bulk/Checks 1,807.77 Check Count 2 Deposit Number 0000063",,1807.77,5955.63,NA,B,Deposit,N
8/12/2022,Withdrawal POS #222400150899/POS 7-ELEVEN 5000 W SLAUGHTER L US TX Card 0718Merchant Category Code: 5542,48.93,,4595.64,0718,B,Gas,N
8/12/2022,Withdrawal Cash,1400,,4644.57,NA,B,Withdrawal,N
8/12/2022,"Deposit Bulk/Checks 7,087.29 Check Count 4 Deposit Number 0000022",,7087.29,6044.57,NA,B,Deposit,N
8/12/2022,Withdrawal POS #222400843937/POS 7-ELEVEN 2820 S Lamar US Austin TX Card 2675 Merchant Category Code: 5542,56.58,,-1042.72,2675,B,Gas,N
8/12/2022,"Withdrawal Transfer/To HERNANDEZ,MARTHA 331014 Loan 02",447.78,,4147.86,0001,P,Loan,Y
8/13/2022,Withdrawal DEBIT CARD/PAYPAL *HITECHPOWER HITEC 402-935-7733 Date 08/12/22 24492152224852067317998 Card 4969Merchant Category Code: 4816,196.56,,11837.83,4969,B,Professional Services,N
8/13/2022,Withdrawal DEBIT CARD/PAYPAL *HITECHPOWER HITEC 402-935-7733 Date 08/12/22 24492152224852067392595 Card 4969Merchant Category Code: 4816,249.68,,12422.2,4969,B,Professional Services,N
8/13/2022,Withdrawal DEBIT CARD/PAYPAL *HITECHPOWER HITEC 402-935-7733 Date 08/12/22 24492152224852067476844 Card 4969Merchant Category Code: 4816,212.5,,12034.39,4969,B,Professional Services,N
8/13/2022,Withdrawal DEBIT CARD/PAYPAL *HITECHPOWER HITEC 402-935-7733 Date 08/12/22 24492152224852067537041 Card 4969Merchant Category Code: 4816,175.31,,12246.89,4969,B,Professional Services,N
8/13/2022,Withdrawal DEBIT CARD/PAYPAL *HITECHPOWER HITEC 402-935-7733 Date 08/12/22 24492152224852067609071 Card 4969Merchant Category Code: 4816,664.06,,12671.88,4969,B,Professional Services,N
8/13/2022,Withdrawal DEBIT CARD/SQ *OPIE'S BBQ Spicewood TX Date 08/13/22 24692162225100211519697 Card 0718Merchant Category Code: 5812,178.62,,9871.03,0718,P,Food,N
8/13/2022,Withdrawal DEBIT CARD/TACO CABANA 20254 CEDAR PARK TX Date 08/12/22 24231682225091000567713 Card 4969Merchant Category Code: 5814,23.2,,10049.65,4969,P,Food,N
8/13/2022,Check 2623 Tracer 826100000338005,1557.67,,10072.85,NA,B,Labor,N
8/13/2022,Withdrawal DEBIT CARD/LOTUS HUNAN AUSTIN TX Date 08/12/22 24801972225091154000300 Card 0718Merchant Category Code: 5814,29.76,,11686.08,0718,P,Food,N
8/13/2022,Withdrawal DEBIT CARD/MCW308-WHITESTONE CEDAR PARK TX Date 08/12/22 24071052224939159105299 Card 0718Merchant Category Code: 7542,19.99,,11817.84,0718,B,Groceries,N
8/13/2022,Uncollected Fee/Due since 08/12/22 - Courtesy Pay-Dbt,34,,13335.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/11/22 - Courtesy Pay-Ck,34,,13369.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/10/22 - Courtesy Pay-Dbt,34,,13403.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/10/22 - Courtesy Pay-Dbt,34,,13437.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/10/22 - Courtesy Pay-Dbt,34,,13471.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/10/22 - Courtesy Pay-Dbt,34,,13505.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/09/22 - UNPAIDNSF,34,,13539.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/09/22 - Courtesy Pay-Ck,34,,13573.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/08/22 - UNPAIDNSF,34,,13607.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/08/22 - Courtesy Pay-ACH,34,,13641.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/08/22 - Courtesy Pay-ACH,34,,13675.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/06/22 - Overdrawn Debit,34,,13709.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/06/22 - Courtesy Pay-Dbt,34,,13743.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/06/22 - Courtesy Pay-Dbt,34,,13777.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/05/22 - UNPAIDNSF,34,,13811.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/05/22 - Courtesy Pay-Dbt,34,,13845.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/05/22 - Courtesy Pay-Dbt,34,,13879.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/05/22 - Courtesy Pay-ACH,34,,13913.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/05/22 - Courtesy Pay-ACH,34,,13947.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/05/22 - Courtesy Pay-ACH,34,,13981.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/05/22 - Courtesy Pay-Dbt,34,,14015.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/05/22 - Courtesy Pay-Dbt,34,,14049.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/04/22 - Courtesy Pay-Ck,34,,14083.94,NA,B,Fee,N
8/13/2022,Uncollected Fee/Due since 08/04/22 - Courtesy Pay-Ck,34,,14117.94,NA,B,Fee,N
8/13/2022,Withdrawal DEBIT CARD/CRICKET WRLS#70145661 CEDAR PARK TX Date 08/12/22 24692162225100680935242 Card 0718Merchant Category Code: 4812,102,,11715.84,0718,B,Phone,N
8/13/2022,Withdrawal POS #3Q3YQLLU6U76/POS AMAZON.COM*9K0J33GU3 SEATTLE WA Card 0718 Merchant Category Code: 5942,55.56,,11630.52,0718,B,Supplies,N
8/14/2022,Withdrawal DEBIT CARD/Leander ISD 512-5700068 TX Date 08/13/22 24310332226005170739584 Card 4969Merchant Category Code: 8220,70,,9555.02,4969,P,Recreational,N
8/14/2022,Withdrawal POS #222640860609/POS NNT LAKE LINE FOOD 831377 1075 N LINE BLVD 1 CEDAR PARK TX Card 0718Merchant Category Code: 5999,11.9,,9242.54,0718,P,Food,N
8/14/2022,Withdrawal DEBIT CARD/RANDALL FUEL2485 AUSTIN TX Date 08/13/22 24231682226837000833359 Card 0718Merchant Category Code: 5542,43.72,,9254.44,0718,B,Groceries,N
8/14/2022,Withdrawal DEBIT CARD/RANDALLS #2485 AUSTIN TX Date 08/13/22 24231682226837000839497 Card 0718Merchant Category Code: 5411,205.95,,9298.16,0718,P,Groceries,N
8/14/2022,Withdrawal POS #222600591655/POS 7-ELEVEN 6111 Bee Cave Rd US Austin Card 0718 Merchant Category Code: 5542,50.91,,9504.11,0718,B,Gas,N
8/14/2022,Withdrawal DEBIT CARD/COSTCO WHSE #1152 CEDAR PARK TX Date 08/13/22 24943002226898002026541 Card 4969Merchant Category Code: 5300,246.01,,9625.02,4969,P,Groceries,N
8/15/2022,Withdrawal ACH HUMANA COMPBENEF/TYPE: 7709988936 ID: 2591843760 CO: HUMANA COMPBENEF,50.74,,8929.99,0001,B,Health Insurance,Y
8/15/2022,Withdrawal DEBIT CARD/OIL CHANGERS CAR WASH 88 AUSTIN TX Date 08/14/22 24801972226726147507544 Card 0718Merchant Category Code: 7542,8,,9216.66,0718,P,Auto Maintenance,N
8/15/2022,Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 3510020270 DATA: DC PYMNTS DCIDPIINT CO: DISCOVER NAME: HERNANDEZ SALVADOR,500,,8429.99,0001,B,Credit Card,Y
8/15/2022,Check 2651 Tracer 826300000481578,1000,,2766.57,NA,B,Labor,N
8/15/2022,Check 2665 Tracer 826300000720649,1280,,3766.57,NA,B,Labor,N
8/15/2022,Check 2661 Tracer 826300000463005,2500,,5046.57,NA,B,Labor,N
8/15/2022,Withdrawal DEBIT CARD/7-ELEVEN 36565 AUSTIN TX Date 08/14/22 24034542227001677111227 Card 0718Merchant Category Code: 5541,20.11,,7546.57,0718,B,Food,N
8/15/2022,Withdrawal POS #222700740851/POS 7-ELEVEN 14016 FM 620 N. US AUSTIN Card 4969 Merchant Category Code: 5541,3.78,,7566.68,4969,P,Gas,N
8/15/2022,Recurring Withdrawal DEBIT CARD/DOORDASH DASHPASS WWW.DOORDASH. CA Date 08/15/22 24011342227000009722703 Card 4969Merchant Category Code: 5812,9.99,,7570.46,4969,P,Food,Y
8/15/2022,Withdrawal DEBIT CARD/TARGET 00023424 CEDAR PARK TX Date 08/14/22 24164072226091008206011 Card 4969Merchant Category Code: 5411,142.69,,8980.73,4969,P,Groceries,N
8/15/2022,Withdrawal POS #222707422058/POS CEFCO #0038 ROCKDALE TX ROCKDALE TX Card 0718 Merchant Category Code: 5542,93.24,,9123.42,0718,P,Food,N
8/15/2022,Withdrawal DEBIT CARD/C STORE MARBLE FALLS TX Date 08/13/22 24427332226120004002016 Card 0718Merchant Category Code: 5541,17.88,,9224.66,0718,P,Food,N
8/15/2022,Withdrawal ACH THE GUARDIAN/TYPE: INSUR PREM ID: 9555845001 CO: THE GUARDIAN,849.54,,7580.45,0001,B,Life Insurance,Y
8/16/2022,Withdrawal ACH LendingClub/TYPE: 8885963157 ID: 8510605731 DATA: Y CO: LendingClub,498.15,,4930.83,0001,B,Loan,Y
8/16/2022,Withdrawal DEBIT CARD/APLUS OUTDOOR POWER EQUI LEANDER TX Date 08/15/22 24801972227207966000050 Card 2675Merchant Category Code: 5046,147.12,,1689.77,2675,B,Supplies,N
8/16/2022,Withdrawal ACH CAPITAL ONE/TYPE: CRCARDPMT ID: 9541719018 CO: CAPITAL ONE,300,,5428.98,0001,B,Credit Card,Y
8/16/2022,Withdrawal ACH ATT/TYPE: Payment ID: 9864031005 CO: ATT NAME: UHCU,124.4,,5884.86,0001,B,Phone,N
8/16/2022,Withdrawal ACH INTUIT 41216235/TYPE: TRAN FEE ID: 9215986202 CO: INTUIT 41216235,155.88,,5728.98,0001,B,Software,Y
8/16/2022,Withdrawal ACH FARMERS INS EXCH/TYPE: INSPAYMENT ID: 2432215866 DATA: BILL PAYMENT CO: FARMERS INS EXCH,661.91,,4268.92,0001,B,Auto Insurance,Y
8/16/2022,Withdrawal DEBIT CARD/PAYPAL *HITECHPOWER HITEC 402-935-7733 Date 08/15/22 24492152227852187736876 Card 4969Merchant Category Code: 4816,345.31,,2421.26,4969,B,Professional Services,N
8/16/2022,Withdrawal DEBIT CARD/PAYPAL *HITECHPOWER HITEC 402-935-7733 Date 08/15/22 24492152227852187808816 Card 4969Merchant Category Code: 4816,584.37,,1836.89,4969,B,Professional Services,N
8/16/2022,Check 2660 Tracer 826400000312399,1905,,1848.54,NA,B,Labor,N
8/16/2022,Check 2653 Tracer 826400000311422,2900,,3753.54,NA,B,Labor,N
8/16/2022,Check 2648 Tracer 826400000311513,250,,6653.54,NA,B,Labor,N
8/16/2022,Check 2627 Tracer 826400000311512,250,,6903.54,NA,B,Labor,N
8/16/2022,Withdrawal DEBIT CARD/CEFCO #0038 ROCKDALE TX ROCKDALE TX Date 08/15/22 24941662228838007542622 Card 0718Merchant Category Code: 5541,2.56,,7153.54,0718,P,Food,N
8/16/2022,"Deposit Bulk/Checks 5,668.98 Check Count 4 Deposit Number 0000042",,5668.98,7156.1,NA,B,Deposit,N
8/16/2022,Check 2658 Tracer 826400000129009,2725,,1487.12,NA,B,Labor,N
8/16/2022,Withdrawal POS #222813173700/POS EXPRESS FOOD MART 4 5401 MANCHACA RD AUSTIN TX Card 2675Merchant Category Code: 5542,56.8,,4212.12,2675,P,Food,N
8/16/2022,Deposit ACH INTUIT 69699295/TYPE: DEPOSIT ID: 9215986202 CO: INTUIT 69699295,,4570.07,6009.26,NA,B,Deposit,N
8/16/2022,Withdrawal DEBIT CARD/H-E-B #265 CEDAR PARK TX Date 08/15/22 24427332227740274868959 Card 4969Merchant Category Code: 5411,183.52,,1439.19,4969,P,Groceries,N
8/16/2022,Withdrawal DEBIT CARD/GIG'EM FOOD MART COLLEGE STATI TX Date 08/15/22 24377352228000002658751 Card 0718Merchant Category Code: 5541,67.06,,1622.71,0718,P,Food,N
8/17/2022,Withdrawal ACH ATT/TYPE: Payment ID: 9864031004 CO: ATT,79.58,,1720.46,0001,B,Internet,Y
8/17/2022,Withdrawal DEBIT CARD/PRO SERVE ENTERPRISE AUSTIN TX Date 08/15/22 24251382228030047735395 Card 2675Merchant Category Code: 2842,29.41,,1816.22,2675,B,Supplies,N
8/17/2022,Withdrawal ACH CHASE CREDIT CRD/TYPE: AUTOPAY ID: 4760039224 CO: CHASE CREDIT CRD,400,,1320.46,0001,P,Credit Card,Y
8/17/2022,Withdrawal DEBIT CARD/Audible*ZD87F9853 Amzn.com/bill NJ Date 08/17/22 24692162229100103681965 Card 0718Merchant Category Code: 5968,16.18,,1800.04,0718,P,Software,Y
8/17/2022,Check 2655 Tracer 826500000349882,1100,,21174.92,NA,B,Labor,N
8/17/2022,Check 2674 Tracer 826500000303001,2411.83,,22274.92,NA,B,Labor,N
8/17/2022,Withdrawal POS #222900886710/POS 7-ELEVEN 13201 RR 620 US AUSTIN TX Card 4969 Merchant Category Code: 5541,11.28,,24686.75,4969,B,Gas,N
8/17/2022,Check 2641 Tracer 826500000203001,1557.67,,24698.03,NA,B,Labor,N
8/17/2022,Check 2673 Tracer 826500000164001,671.58,,26255.7,NA,B,Labor,N
8/17/2022,Check 2654 Tracer 826500000159001,1442.5,,26927.28,NA,B,Labor,N
8/17/2022,"Deposit Bulk/Checks 27,049.32 Check Count 13 Deposit Number 0000028",,27049.32,28369.78,NA,B,Deposit,N
8/17/2022,Withdrawal DEBIT CARD/ROCKDALE VALERO ROCKDALE TX Date 08/15/22 24427332228120004638148 Card 0718Merchant Category Code: 5541,2.91,,1845.63,0718,P,Gas,N
8/18/2022,Withdrawal ACH HOME DEPOT/TYPE: AUTO PYMT ID: CITIAUTFDR CO: HOME DEPOT,29,,19842.62,2675,B,Supplies,N
8/18/2022,Withdrawal ACH GUSTO/TYPE: TAX 610410 ID: 9138864001 DATA: 3qhk CO: GUSTO,1629.35,,17896.36,0001,B,Tax,Y
8/18/2022,Withdrawal ACH *LINCOLN NATLIFE/TYPE: PREMPAYMNT ID: 3504728231 DATA: 0018400TER CO: *LINCOLN NATLIFE,316.91,,19525.71,0001,B,Life Insurance,Y
8/18/2022,Withdrawal DEBIT CARD/PAYPAL *HITECHPOWER HITEC 402-935-7733 Date 08/17/22 24492152229852288215224 Card 4969Merchant Category Code: 4816,249.68,,19925.5,4969,B,Professional Services,N
8/18/2022,Withdrawal DEBIT CARD/PAYPAL *HITECHPOWER HITEC 402-935-7733 Date 08/17/22 24492152229852288260386 Card 4969Merchant Category Code: 4816,212.5,,20175.18,4969,B,Professional Services,N
8/18/2022,Withdrawal DEBIT CARD/PAYPAL *HITECHPOWER HITEC 402-935-7733 Date 08/17/22 24492152229852288305983 Card 4969Merchant Category Code: 4816,743.75,,20387.68,4969,B,Professional Services,N
8/18/2022,Withdrawal Transfer To Loan 00,200,,22658.32,NA,B,Loan,Y
8/18/2022,Withdrawal DEBIT CARD/TEXASGASSERVICE 800-700-2443 OK Date 08/17/22 24492152229717070692262 Card 0718Merchant Category Code: 4900,27.91,,19871.62,0718,B,Utilities,Y
8/18/2022,Withdrawal Bill Payment #223027100379/BP ALLSTATE *PAYMENT 800-255-7828 IL Card 0001 Merchant Category Code: 6300,1740,,20371.6,0001,B,Auto Insurance,N
8/18/2022,Check 2670 Tracer 826600000240665,120,,22111.6,NA,B,Labor,N
8/18/2022,Check 2640 Tracer 826600000240039,277.05,,22231.6,NA,B,Labor,N
8/18/2022,Withdrawal DEBIT CARD/RANDALLS #3145 LEANDER TX Date 08/17/22 24231682230837001900599 Card 4969Merchant Category Code: 5411,149.67,,22508.65,4969,P,Groceries,N
8/18/2022,Withdrawal Cash,1100,,22858.32,NA,B,Withdrawal,N
8/18/2022,"Deposit Bulk/Checks 6,122.62 Check Count 1 Deposit Number 0000012",,6122.62,23958.32,NA,B,Deposit,N
8/18/2022,Withdrawal POS #223014760700/POS 7-ELEVEN 34251 9200 BURNET ROAD TX Card 2675Merchant Category Code: 5542,54.11,,17835.7,2675,B,Gas,N
8/18/2022,Withdrawal POS #223000827919/POS 7-ELEVEN 9200 BURNET RD US AUSTIN TX Card 2675 Merchant Category Code: 5541,6.55,,17889.81,2675,P,Gas,N
8/18/2022,Withdrawal DEBIT CARD/CVS/PHARMACY #07243 AUSTIN TX Date 08/17/22 24137462230001225963071 Card 0718Merchant Category Code: 5912,25.97,,19899.53,0718,B,Groceries,N
8/18/2022,Withdrawal DEBIT CARD/TAQUERIA ARANDAS # 2 AUSTIN TX Date 08/17/22 24036282229030020113894 Card 3341Merchant Category Code: 5812,43.49,,21131.43,3341,P,Food,N
8/19/2022,Withdrawal ACH AMEX EPAYMENT/TYPE: ACH PMT ID: 0005000008 DATA: ER AM CO: AMEX EPAYMENT,464.65,,19880.09,NA,B,Credit Card,Y
8/19/2022,Check 2675 Tracer 826700000303328,216.5,,12882.86,NA,B,Labor,N
8/19/2022,Check 2668 Tracer 826700000303344,1600,,13099.36,NA,B,Labor,N
8/19/2022,Check 2663 Tracer 826700000303345,1170,,14699.36,NA,B,Labor,N
8/19/2022,Check 2645 Tracer 826700000303893,2400,,15869.36,NA,B,Labor,N
8/19/2022,Withdrawal POS #223122427207/POS WALGREENS STORE 1505 W WH CEDAR PARK TX Card 3341Merchant Category Code: 5912,10.81,,18269.36,3341,B,Groceries,N
8/19/2022,Check 2667 Tracer 826700000358324,1550,,18280.17,NA,B,Labor,N
8/19/2022,Withdrawal POS #223100843089/POS 7-ELEVEN 6111 BEE CAVE RD US AUSTIN Card 3341 Merchant Category Code: 5541,13.41,,19830.17,3341,B,Gas,N
8/19/2022,Withdrawal DEBIT CARD/EXXONMOBIL 48365084 AUSTIN TX Date 08/18/22 24164052231837007977084 Card 3341Merchant Category Code: 5541,36.51,,19843.58,3341,B,Gas,N
8/19/2022,Withdrawal DEBIT CARD/H-E-B #265 CEDAR PARK TX Date 08/18/22 24427332230740281962378 Card 4969Merchant Category Code: 5411,14.47,,20344.74,4969,P,Groceries,N
8/19/2022,Withdrawal DEBIT CARD/LAKELINE XPRESS MART CEDAR PARK TX Date 08/18/22 24137462231600150966741 Card 3341Merchant Category Code: 5541,12.39,,20359.21,3341,P,Food,N
8/20/2022,Withdrawal Adjustment POS #223279878301/POS NST THE HOME DEPOT 000703 11301 LAKELINE RD AUSTIN TX Card 3341Merchant Category Code: 5200,4.29,,12094.53,3341,B,Supplies,N
8/20/2022,Withdrawal DEBIT CARD/CITY OF LEANDER UTILITY 512-5282700 TX Date 08/19/22 24755422232642323989287 Card 4969Merchant Category Code: 4900,272.38,,12094.53,4969,P,Utilities,Y
8/20/2022,Withdrawal Bill Payment #223224812402/BP ATT* BILL PAYMENT 800-331-0500 TX Card 4969 Merchant Category Code: 4814,478.45,,12395.33,4969,B,Phone,N
8/20/2022,Withdrawal DEBIT CARD/MUNICIPAL ONLINE PAYMENTS 844-7244507 TX Date 08/19/22 24755422232642322042344 Card 4969Merchant Category Code: 7372,1.25,,12366.91,4969,B,Recreational,N
8/20/2022,Withdrawal POS #223259367700/POS A &amp; H FOOD MART 425 SOUTH TEXAS COLLEGE STATI TX Card 3341Merchant Category Code: 5541,41.55,,11403.35,3341,P,Food,N
8/20/2022,Withdrawal POS #223208238999/POS CNS AGGIELAND OUTFI000346 303 UNIVERSITY DRIVE EA COLLEGE STATI TX Card 3341Merchant Category Code: 5691,484.88,,11444.9,3341,P,Food,N
8/20/2022,Withdrawal POS #223212904000/POS 7-ELEVEN 36609 10800 RESEARCH BLVD AUSTIN TX Card 2675Merchant Category Code: 5542,67.23,,11938.41,2675,B,Gas,N
8/20/2022,Withdrawal POS #223212934989/POS BUC-EE'S #28 1700 HWY 71 E BASTROP Card 3341 Merchant Category Code: 5411,16.22,,12005.64,3341,P,Food,N
8/20/2022,Withdrawal POS #223211892175/POS BUC-EE'S #28 OUTSIDE 1700 HWY 71 E BASTROP TX Card 3341Merchant Category Code: 5542,55.9,,12021.86,3341,P,Food,N
8/20/2022,Withdrawal DEBIT CARD/FAJITA PETES - MOPAC AUSTIN TX Date 08/19/22 24269792232001028788087 Card 3341Merchant Category Code: 5812,27.17,,12368.16,3341,P,Food,N
8/20/2022,Withdrawal DEBIT CARD/CHICK-FIL-A #00737 CANYON LAKE TX Date 08/18/22 24427332231710005480345 Card 3341Merchant Category Code: 5814,9.08,,12873.78,3341,P,Food,N
8/20/2022,Withdrawal POS #223207878302/POS NST THE HOME DEPOT 001507 11301 LAKELINE RD AUSTIN TX Card 3341Merchant Category Code: 5200,4.29,,12090.24,3341,B,Supplies,N
8/20/2022,Withdrawal POS #223211356801/POS NST THE HOME DEPOT 002061 1615 UNIVERSITY DR COLLEGE STATI TX Card 3341Merchant Category Code: 5200,8.63,,11929.78,3341,B,Supplies,N
8/20/2022,Withdrawal POS #223234103501/POS NST THE HOME DEPOT 002778 11301 LAKELINE RD AUSTIN TX Card 3341Merchant Category Code: 5200,12.48,,12077.76,3341,B,Supplies,N
8/20/2022,Withdrawal POS #223279878301/POS NST THE HOME DEPOT 000703 11301 LAKELINE RD AUSTIN TX Card 3341Merchant Category Code: 5200,4.29,,12090.24,3341,B,Supplies,N
8/20/2022,Withdrawal POS #2SI2SLU2ZV7Z/POS AMAZON.COM*2J7FP0CJ3 SEATTLE WA Card 4969 Merchant Category Code: 4816,40.04,,11363.31,4969,B,Supplies,N
8/21/2022,Withdrawal DEBIT CARD/SQ *BARTON CREEK SOCCER I Austin TX Date 08/21/22 24692162233100811548401 Card 4969Merchant Category Code: 5999,51.93,,11017.48,4969,P,Recreational,N
8/21/2022,Withdrawal POS #223315104374/POS EL RANCHO #18 8752 RESEARCH BLVD AUSTIN TX Card 3341Merchant Category Code: 5411,149.37,,11069.41,3341,P,Food,N
8/21/2022,Withdrawal DEBIT CARD/FISH DADDYS COLLEGE STATI COLLEGE STA TX Date 08/20/22 24717052233152334926568 Card 3341Merchant Category Code: 5812,109.83,,11218.78,3341,P,Food,N
8/21/2022,Withdrawal DEBIT CARD/SODA SNACK VENDING AUSTIN TX Date 08/20/22 24055232233400497038566 Card 3341Merchant Category Code: 5814,2.1,,11336.17,3341,P,Food,N
8/21/2022,Withdrawal DEBIT CARD/CHICK-FIL-A #04062 LEANDER TX Date 08/19/22 24427332232710029933062 Card 4969Merchant Category Code: 5814,25.04,,11338.27,4969,P,Food,N
8/21/2022,Withdrawal POS #223316143701/POS NST THE HOME DEPOT 001263 11301 LAKELINE RD AUSTIN TX Card 2675Merchant Category Code: 5200,7.56,,11328.61,2675,B,Supplies,N
8/22/2022,Withdrawal ACH AMEX EPAYMENT/TYPE: ACH PMT ID: 0005000040 DATA: AM CO: AMEX EPAYMENT,329,,10549.28,0001,B,Credit Card,Y
8/22/2022,Withdrawal DEBIT CARD/AMZN Mktp US*BK9YE0703 Amzn.com/bill WA Date 08/22/22 24692162234100345313792 Card 4969Merchant Category Code: 5942,12.98,,4403.32,4969,B,Supplies,N
8/22/2022,Check 2656 Tracer 827000000323309,750,,2960.03,NA,B,Labor,N
